Hora,Precio,Volumen
26-02-2019 16:27:12,129.0,8.0
26-02-2019 16:27:33,129.0,12.0
26-02-2019 16:28:13,129.0,23.0
26-02-2019 16:30:42,129.0,3000.0
26-02-2019 16:31:32,129.0,1965.0
26-02-2019 16:32:42,129.2,500.0
26-02-2019 16:36:26,129.5,4000.0
26-02-2019 16:36:26,129.4,1000.0
26-02-2019 16:36:27,129.5,4000.0
26-02-2019 16:36:58,129.5,100.0
26-02-2019 16:37:50,129.5,320.0
26-02-2019 16:38:31,129.4,1000.0
26-02-2019 16:38:55,129.5,500.0
26-02-2019 16:38:57,129.5,80.0
26-02-2019 16:41:26,129.3,12.0
26-02-2019 16:41:26,129.3,38.0
26-02-2019 16:41:32,129.3,200.0
26-02-2019 16:41:57,129.6,550.0
26-02-2019 16:42:32,129.6,450.0
26-02-2019 16:42:38,129.3,318.0
26-02-2019 16:43:15,129.4,23.0
26-02-2019 16:47:13,129.5,300.0
26-02-2019 16:47:13,129.5,200.0
26-02-2019 16:47:45,129.6,16.0
26-02-2019 16:47:46,129.5,400.0
26-02-2019 16:48:30,129.85,2.0
26-02-2019 16:48:32,129.5,2000.0
26-02-2019 16:49:30,129.5,23.0
26-02-2019 16:49:47,129.5,83.0
26-02-2019 16:49:59,129.5,425.0
26-02-2019 16:50:11,129.25,416.0
26-02-2019 16:50:11,129.25,300.0
26-02-2019 16:50:11,129.25,400.0
26-02-2019 16:50:30,129.2,3000.0
26-02-2019 16:50:41,129.2,384.0
26-02-2019 16:51:05,129.2,135.0
26-02-2019 16:51:08,129.2,500.0
26-02-2019 16:52:18,129.2,50.0
26-02-2019 16:52:18,129.25,200.0
26-02-2019 16:53:43,129.5,94.0
26-02-2019 16:54:50,129.5,398.0
26-02-2019 16:55:12,129.55,470.0
26-02-2019 16:55:18,129.5,51.0
26-02-2019 16:55:43,129.55,500.0
26-02-2019 16:55:56,129.55,30.0
26-02-2019 16:56:02,129.75,500.0
26-02-2019 16:56:02,129.75,998.0
26-02-2019 16:56:03,129.8,5000.0
26-02-2019 16:56:04,129.85,1000.0
26-02-2019 16:56:36,129.85,100.0
26-02-2019 16:56:36,129.8,1000.0
26-02-2019 16:56:43,129.85,1000.0
26-02-2019 16:57:08,129.9,50.0
26-02-2019 16:57:17,129.9,99.0
26-02-2019 16:57:19,129.9,51.0
26-02-2019 16:57:20,129.9,421.0
26-02-2019 16:57:21,129.9,421.0
26-02-2019 16:57:37,129.95,1000.0
26-02-2019 16:57:37,129.9,1000.0
26-02-2019 16:57:37,129.9,579.0
26-02-2019 16:57:38,130.0,607.0
26-02-2019 16:57:38,130.0,500.0
26-02-2019 16:58:33,130.0,1000.0
26-02-2019 16:59:10,129.85,312.0
26-02-2019 16:59:25,130.0,3227.0
26-02-2019 16:59:25,129.95,274.0
26-02-2019 16:59:50,130.0,5000.0
26-02-2019 16:59:59,130.0,10.0
26-02-2019 17:00:04,129.75,665177.0
27-02-2019 11:00:10,129.9,2.0
27-02-2019 11:00:10,129.9,306.0
27-02-2019 11:00:10,129.9,489.0
27-02-2019 11:00:10,129.9,13.0
27-02-2019 11:00:10,129.9,10.0
27-02-2019 11:00:10,129.9,10.0
27-02-2019 11:00:11,129.9,21.0
27-02-2019 11:00:12,129.9,63.0
27-02-2019 11:03:07,129.0,33.0
27-02-2019 11:05:45,130.0,110.0
27-02-2019 11:05:45,129.9,43.0
27-02-2019 11:07:14,129.1,4.0
27-02-2019 11:12:01,130.0,1.0
27-02-2019 11:13:26,130.0,1.0
27-02-2019 11:17:01,130.0,161.0
27-02-2019 11:18:26,130.0,36.0
27-02-2019 11:18:28,130.0,159.0
27-02-2019 11:18:28,130.0,36.0
27-02-2019 11:20:40,129.95,250.0
27-02-2019 11:20:58,129.95,25.0
27-02-2019 11:23:24,129.95,725.0
27-02-2019 11:30:11,129.6,76.0
27-02-2019 11:30:22,129.85,39.0
27-02-2019 11:30:31,129.6,924.0
27-02-2019 11:30:39,129.5,90.0
27-02-2019 11:32:09,129.6,32.0
27-02-2019 11:32:45,129.6,44.0
27-02-2019 11:32:53,129.85,23.0
27-02-2019 11:33:35,129.85,459.0
27-02-2019 11:33:35,129.85,15.0
27-02-2019 11:33:35,129.85,26.0
27-02-2019 11:33:42,129.85,604.0
27-02-2019 11:35:11,129.85,500.0
27-02-2019 11:35:51,129.8,77.0
27-02-2019 11:35:53,129.7,157.0
27-02-2019 11:35:55,129.6,156.0
27-02-2019 11:36:28,129.5,5000.0
27-02-2019 11:36:29,129.5,500.0
27-02-2019 11:36:31,129.5,500.0
27-02-2019 11:39:48,129.5,153.0
27-02-2019 11:40:05,129.25,184.0
27-02-2019 11:40:05,129.25,5390.0
27-02-2019 11:40:05,129.25,1000.0
27-02-2019 11:40:05,129.25,1500.0
27-02-2019 11:40:05,129.3,300.0
27-02-2019 11:40:07,129.1,269.0
27-02-2019 11:40:07,129.15,300.0
27-02-2019 11:40:07,129.25,1316.0
27-02-2019 11:40:13,129.0,1000.0
27-02-2019 11:41:19,129.0,115.0
27-02-2019 11:41:29,129.0,285.0
27-02-2019 11:44:15,128.6,36.0
27-02-2019 11:44:23,128.6,140.0
27-02-2019 11:45:30,128.6,247.0
27-02-2019 11:45:30,128.6,24.0
27-02-2019 11:45:49,128.6,747.0
27-02-2019 11:45:49,128.6,253.0
27-02-2019 11:46:46,129.0,70.0
27-02-2019 11:48:01,128.7,100.0
27-02-2019 11:48:02,128.6,253.0
27-02-2019 11:48:04,128.5,1000.0
27-02-2019 11:51:03,128.2,1500.0
27-02-2019 11:51:40,128.0,143.0
27-02-2019 11:51:40,128.0,200.0
27-02-2019 11:51:40,128.0,57.0
27-02-2019 11:52:16,128.2,800.0
27-02-2019 11:55:04,128.45,3.0
27-02-2019 11:55:26,128.3,360.0
27-02-2019 11:55:33,128.2,250.0
27-02-2019 11:55:34,128.1,2000.0
27-02-2019 11:55:34,128.4,89.0
27-02-2019 11:55:35,128.0,1000.0
27-02-2019 11:55:35,128.0,507.0
27-02-2019 11:55:38,128.3,100.0
27-02-2019 11:55:42,127.9,250.0
27-02-2019 11:57:36,128.0,2000.0
27-02-2019 11:57:53,128.0,100.0
27-02-2019 11:58:37,127.5,100.0
27-02-2019 11:58:37,127.5,500.0
27-02-2019 11:58:37,127.6,1200.0
27-02-2019 11:58:37,127.7,100.0
27-02-2019 11:58:37,127.75,3.0
27-02-2019 11:58:37,127.75,100.0
27-02-2019 11:58:37,127.9,100.0
27-02-2019 11:58:48,127.5,1000.0
27-02-2019 11:58:54,127.5,312.0
27-02-2019 11:58:56,127.5,70.0
27-02-2019 11:59:11,127.5,191.0
27-02-2019 12:00:07,127.25,122.0
27-02-2019 12:00:08,127.0,50.0
27-02-2019 12:00:08,127.0,391.0
27-02-2019 12:00:08,127.0,50.0
27-02-2019 12:00:08,127.0,1000.0
27-02-2019 12:00:08,127.1,78.0
27-02-2019 12:00:08,127.1,918.0
27-02-2019 12:00:08,127.25,500.0
27-02-2019 12:00:31,127.0,22.0
27-02-2019 12:00:40,127.0,60.0
27-02-2019 12:00:40,127.0,228.0
27-02-2019 12:00:43,127.0,40.0
27-02-2019 12:00:51,127.0,150.0
27-02-2019 12:00:51,127.0,13400.0
27-02-2019 12:02:31,127.0,300.0
27-02-2019 12:03:30,127.0,43.0
27-02-2019 12:03:30,127.0,100.0
27-02-2019 12:04:34,126.85,2.0
27-02-2019 12:04:43,126.85,12.0
27-02-2019 12:05:28,126.85,126.0
27-02-2019 12:05:30,126.8,5000.0
27-02-2019 12:05:30,126.8,140.0
27-02-2019 12:05:47,126.75,100.0
27-02-2019 12:05:47,126.75,140.0
27-02-2019 12:05:47,126.75,250.0
27-02-2019 12:05:52,126.8,500.0
27-02-2019 12:06:10,126.7,444.0
27-02-2019 12:06:10,126.7,3.0
27-02-2019 12:06:10,126.75,43.0
27-02-2019 12:06:31,126.7,954.0
27-02-2019 12:06:31,126.7,1556.0
27-02-2019 12:06:32,126.7,1046.0
27-02-2019 12:06:46,126.7,100.0
27-02-2019 12:06:46,126.7,43.0
27-02-2019 12:07:02,126.6,1416.0
27-02-2019 12:07:02,126.6,84.0
27-02-2019 12:07:07,126.6,1416.0
27-02-2019 12:07:16,126.7,996.0
27-02-2019 12:07:16,126.6,4.0
27-02-2019 12:07:34,126.7,266.0
27-02-2019 12:07:49,126.5,500.0
27-02-2019 12:07:49,126.5,403.0
27-02-2019 12:07:49,126.5,10.0
27-02-2019 12:07:50,126.5,40.0
27-02-2019 12:07:50,126.5,30.0
27-02-2019 12:08:00,126.1,95.0
27-02-2019 12:08:00,126.1,98.0
27-02-2019 12:08:00,126.1,2.0
27-02-2019 12:08:18,126.0,79.0
27-02-2019 12:08:18,126.0,2000.0
27-02-2019 12:08:18,126.1,40.0
27-02-2019 12:08:18,126.1,4905.0
27-02-2019 12:08:18,126.15,1000.0
27-02-2019 12:08:19,126.0,150.0
27-02-2019 12:08:19,125.95,250.0
27-02-2019 12:08:19,125.9,91.0
27-02-2019 12:08:21,126.0,394.0
27-02-2019 12:08:22,126.5,17.0
27-02-2019 12:08:27,126.5,983.0
27-02-2019 12:08:49,126.4,17.0
27-02-2019 12:08:53,126.4,3.0
27-02-2019 12:09:21,126.4,80.0
27-02-2019 12:09:43,126.4,400.0
27-02-2019 12:10:00,126.7,410.0
27-02-2019 12:10:26,126.5,20.0
27-02-2019 12:10:34,126.4,369.0
27-02-2019 12:10:34,126.4,6.0
27-02-2019 12:11:35,126.4,3000.0
27-02-2019 12:11:58,126.35,156.0
27-02-2019 12:12:03,126.2,200.0
27-02-2019 12:12:03,126.2,50.0
27-02-2019 12:12:07,126.1,33.0
27-02-2019 12:12:07,126.1,2000.0
27-02-2019 12:12:07,126.15,400.0
27-02-2019 12:12:08,126.05,961.0
27-02-2019 12:12:11,126.2,14.0
27-02-2019 12:12:15,126.05,3039.0
27-02-2019 12:12:18,126.0,1000.0
27-02-2019 12:12:18,126.0,100.0
27-02-2019 12:12:18,126.0,500.0
27-02-2019 12:13:04,126.0,900.0
27-02-2019 12:13:04,126.25,100.0
27-02-2019 12:13:06,126.0,2000.0
27-02-2019 12:13:06,126.0,1000.0
27-02-2019 12:13:06,126.0,4100.0
27-02-2019 12:13:12,126.0,2000.0
27-02-2019 12:13:15,126.45,45.0
27-02-2019 12:13:26,126.0,2000.0
27-02-2019 12:13:28,126.0,2000.0
27-02-2019 12:13:51,126.0,300.0
27-02-2019 12:13:51,126.0,800.0
27-02-2019 12:14:03,125.9,1000.0
27-02-2019 12:14:06,125.9,5000.0
27-02-2019 12:14:06,125.9,3909.0
27-02-2019 12:14:21,125.5,365.0
27-02-2019 12:14:25,126.0,24.0
27-02-2019 12:14:26,126.0,76.0
27-02-2019 12:14:27,126.0,924.0
27-02-2019 12:15:11,126.0,38.0
27-02-2019 12:15:11,126.0,76.0
27-02-2019 12:15:14,126.0,286.0
27-02-2019 12:15:41,126.0,1150.0
27-02-2019 12:15:41,126.45,400.0
27-02-2019 12:15:41,126.35,1500.0
27-02-2019 12:15:56,126.0,530.0
27-02-2019 12:15:56,126.0,3000.0
27-02-2019 12:15:58,125.8,20.0
27-02-2019 12:15:58,125.8,300.0
27-02-2019 12:15:58,125.8,500.0
27-02-2019 12:16:34,126.0,300.0
27-02-2019 12:16:34,126.0,500.0
27-02-2019 12:16:44,126.0,180.0
27-02-2019 12:16:56,125.8,3000.0
27-02-2019 12:17:09,125.8,300.0
27-02-2019 12:17:12,125.8,3000.0
27-02-2019 12:17:13,125.8,50.0
27-02-2019 12:17:20,125.8,300.0
27-02-2019 12:18:56,126.0,20.0
27-02-2019 12:18:57,126.0,380.0
27-02-2019 12:19:05,126.0,1100.0
27-02-2019 12:19:09,126.0,316.0
27-02-2019 12:19:24,125.8,175.0
27-02-2019 12:19:32,126.0,1736.0
27-02-2019 12:19:32,126.0,60.0
27-02-2019 12:19:32,126.0,3204.0
27-02-2019 12:19:53,126.0,300.0
27-02-2019 12:19:54,126.0,10.0
27-02-2019 12:20:03,125.8,2500.0
27-02-2019 12:20:03,125.8,2000.0
27-02-2019 12:20:03,125.8,50.0
27-02-2019 12:20:03,125.8,63.0
27-02-2019 12:20:08,125.8,154.0
27-02-2019 12:20:21,125.8,1.0
27-02-2019 12:20:23,125.8,2999.0
27-02-2019 12:20:27,125.75,67.0
27-02-2019 12:20:27,125.75,100.0
27-02-2019 12:20:27,125.75,500.0
27-02-2019 12:20:31,125.75,10.0
27-02-2019 12:20:50,125.75,200.0
27-02-2019 12:20:50,125.75,123.0
27-02-2019 12:20:53,125.75,80.0
27-02-2019 12:20:55,125.75,1.0
27-02-2019 12:21:08,125.75,75.0
27-02-2019 12:21:14,125.9,150.0
27-02-2019 12:21:34,125.9,3.0
27-02-2019 12:21:39,126.0,399.0
27-02-2019 12:21:59,126.0,1.0
27-02-2019 12:22:28,126.0,2000.0
27-02-2019 12:22:28,126.0,999.0
27-02-2019 12:22:31,126.0,5.0
27-02-2019 12:22:32,126.0,1919.0
27-02-2019 12:22:50,125.85,250.0
27-02-2019 12:22:50,125.85,5.0
27-02-2019 12:22:51,125.75,5000.0
27-02-2019 12:22:59,126.0,4995.0
27-02-2019 12:22:59,126.0,5.0
27-02-2019 12:23:04,125.8,278.0
27-02-2019 12:23:06,125.8,1222.0
27-02-2019 12:23:09,125.8,778.0
27-02-2019 12:23:17,125.8,3000.0
27-02-2019 12:23:23,125.8,500.0
27-02-2019 12:23:34,125.65,1.0
27-02-2019 12:23:34,125.65,270.0
27-02-2019 12:23:34,125.7,221.0
27-02-2019 12:23:34,125.7,500.0
27-02-2019 12:23:37,125.65,500.0
27-02-2019 12:23:40,125.65,1000.0
27-02-2019 12:23:43,125.65,500.0
27-02-2019 12:23:47,125.65,40.0
27-02-2019 12:23:56,125.65,1000.0
27-02-2019 12:24:04,125.65,32.0
27-02-2019 12:24:04,125.65,468.0
27-02-2019 12:24:12,125.65,68.0
27-02-2019 12:24:17,125.6,68.0
27-02-2019 12:24:17,125.65,932.0
27-02-2019 12:24:22,125.65,500.0
27-02-2019 12:24:23,125.65,1000.0
27-02-2019 12:24:34,125.6,4989.0
27-02-2019 12:24:34,125.6,11.0
27-02-2019 12:24:39,125.65,1000.0
27-02-2019 12:24:40,125.5,8549.0
27-02-2019 12:24:40,125.5,8549.0
27-02-2019 12:24:40,125.5,5.0
27-02-2019 12:24:40,125.5,500.0
27-02-2019 12:24:40,125.6,35.0
27-02-2019 12:24:40,125.6,11.0
27-02-2019 12:25:00,125.65,50.0
27-02-2019 12:25:30,125.5,966.0
27-02-2019 12:25:30,125.55,1.0
27-02-2019 12:25:31,125.6,100.0
27-02-2019 12:25:35,125.65,500.0
27-02-2019 12:25:49,125.65,1950.0
27-02-2019 12:26:20,125.75,115.0
27-02-2019 12:26:48,125.75,41.0
27-02-2019 12:26:50,125.75,205.0
27-02-2019 12:27:02,125.75,100.0
27-02-2019 12:27:41,125.65,300.0
27-02-2019 12:27:41,125.65,24.0
27-02-2019 12:27:41,125.65,100.0
27-02-2019 12:27:42,125.55,5000.0
27-02-2019 12:27:43,125.5,800.0
27-02-2019 12:27:43,125.5,79.0
27-02-2019 12:27:43,125.5,35.0
27-02-2019 12:27:43,125.5,15.0
27-02-2019 12:27:43,125.5,120.0
27-02-2019 12:27:44,125.5,23.0
27-02-2019 12:27:48,125.4,5000.0
27-02-2019 12:27:59,125.5,3.0
27-02-2019 12:28:52,125.3,100.0
27-02-2019 12:28:52,125.65,13.0
27-02-2019 12:28:53,125.3,50.0
27-02-2019 12:29:05,125.25,50.0
27-02-2019 12:29:23,125.3,55.0
27-02-2019 12:29:27,125.3,18.0
27-02-2019 12:29:37,125.5,200.0
27-02-2019 12:29:52,125.3,170.0
27-02-2019 12:29:58,125.5,100.0
27-02-2019 12:30:20,125.5,500.0
27-02-2019 12:30:20,125.5,900.0
27-02-2019 12:30:25,125.5,46.0
27-02-2019 12:30:25,125.5,500.0
27-02-2019 12:30:29,125.5,454.0
27-02-2019 12:30:33,125.75,1.0
27-02-2019 12:30:53,125.75,4538.0
27-02-2019 12:31:26,126.0,580.0
27-02-2019 12:31:26,126.0,1000.0
27-02-2019 12:31:32,126.0,55.0
27-02-2019 12:31:37,126.0,2000.0
27-02-2019 12:31:57,126.0,3200.0
27-02-2019 12:32:40,126.0,1000.0
27-02-2019 12:32:45,126.0,3000.0
27-02-2019 12:33:06,126.0,79.0
27-02-2019 12:33:52,125.75,1000.0
27-02-2019 12:33:59,125.8,1.0
27-02-2019 12:34:12,125.8,80.0
27-02-2019 12:34:49,125.65,35.0
27-02-2019 12:34:49,125.65,159.0
27-02-2019 12:34:50,125.5,35.0
27-02-2019 12:34:50,125.5,500.0
27-02-2019 12:34:50,125.5,4546.0
27-02-2019 12:35:05,125.5,500.0
27-02-2019 12:35:25,125.3,65.0
27-02-2019 12:35:25,125.35,1000.0
27-02-2019 12:35:28,125.3,300.0
27-02-2019 12:35:38,125.1,159.0
27-02-2019 12:35:38,125.1,79.0
27-02-2019 12:35:38,125.25,349.0
27-02-2019 12:35:39,125.05,5000.0
27-02-2019 12:35:40,124.0,160.0
27-02-2019 12:35:40,124.3,80.0
27-02-2019 12:35:40,124.35,81.0
27-02-2019 12:35:40,125.0,100.0
27-02-2019 12:35:40,125.0,20.0
27-02-2019 12:35:40,125.0,500.0
27-02-2019 12:35:40,125.0,80.0
27-02-2019 12:35:40,125.0,1000.0
27-02-2019 12:35:40,125.0,655.0
27-02-2019 12:35:40,125.0,8000.0
27-02-2019 12:35:40,125.0,50.0
27-02-2019 12:35:41,124.0,118.0
27-02-2019 12:35:50,124.0,600.0
27-02-2019 12:35:51,124.5,105.0
27-02-2019 12:35:52,125.0,414.0
27-02-2019 12:35:52,124.9,100.0
27-02-2019 12:35:55,125.0,307.0
27-02-2019 12:36:05,125.0,4.0
27-02-2019 12:36:14,125.0,495.0
27-02-2019 12:36:15,125.0,227.0
27-02-2019 12:36:53,125.1,60.0
27-02-2019 12:37:38,125.3,250.0
27-02-2019 12:37:40,125.3,700.0
27-02-2019 12:37:46,125.5,60.0
27-02-2019 12:38:20,125.5,696.0
27-02-2019 12:38:20,125.5,100.0
27-02-2019 12:38:43,125.0,52.0
27-02-2019 12:39:12,125.5,225.0
27-02-2019 12:39:26,125.5,49.0
27-02-2019 12:39:26,125.5,30.0
27-02-2019 12:39:29,125.5,951.0
27-02-2019 12:39:48,125.5,600.0
27-02-2019 12:40:11,125.0,1000.0
27-02-2019 12:40:11,125.0,36.0
27-02-2019 12:40:11,125.0,184.0
27-02-2019 12:40:11,125.0,80.0
27-02-2019 12:40:11,125.0,1800.0
27-02-2019 12:40:11,125.0,776.0
27-02-2019 12:40:20,125.05,5000.0
27-02-2019 12:40:20,125.1,159.0
27-02-2019 12:40:22,125.05,5000.0
27-02-2019 12:40:27,125.0,150.0
27-02-2019 12:40:27,125.0,150.0
27-02-2019 12:40:28,125.0,100.0
27-02-2019 12:40:28,125.0,150.0
27-02-2019 12:40:31,125.0,2000.0
27-02-2019 12:40:35,125.0,1000.0
27-02-2019 12:40:37,125.0,226.0
27-02-2019 12:40:52,125.0,3.0
27-02-2019 12:40:52,125.0,25.0
27-02-2019 12:41:02,125.0,300.0
27-02-2019 12:41:07,125.0,38.0
27-02-2019 12:41:07,125.0,12.0
27-02-2019 12:41:07,125.0,46.0
27-02-2019 12:41:07,125.0,1000.0
27-02-2019 12:41:13,125.0,295.0
27-02-2019 12:41:18,125.0,80.0
27-02-2019 12:41:53,125.0,96.0
27-02-2019 12:41:56,125.0,10.0
27-02-2019 12:42:08,125.0,100.0
27-02-2019 12:42:09,125.0,1000.0
27-02-2019 12:42:27,125.0,1300.0
27-02-2019 12:42:32,125.0,80.0
27-02-2019 12:42:33,125.0,60.0
27-02-2019 12:42:39,125.0,10000.0
27-02-2019 12:42:39,125.0,741.0
27-02-2019 12:42:44,125.0,175.0
27-02-2019 12:42:44,125.0,5259.0
27-02-2019 12:42:50,125.0,40.0
27-02-2019 12:43:09,124.9,40.0
27-02-2019 12:43:10,124.9,1.0
27-02-2019 12:43:25,124.8,36.0
27-02-2019 12:43:25,124.8,20.0
27-02-2019 12:43:25,124.8,2000.0
27-02-2019 12:43:47,124.8,700.0
27-02-2019 12:43:47,124.8,2200.0
27-02-2019 12:44:18,124.75,36.0
27-02-2019 12:44:18,124.75,2000.0
27-02-2019 12:44:22,124.75,2000.0
27-02-2019 12:44:23,124.7,2500.0
27-02-2019 12:44:23,124.7,36.0
27-02-2019 12:44:23,124.7,5000.0
27-02-2019 12:44:23,124.7,1000.0
27-02-2019 12:44:28,124.7,1250.0
27-02-2019 12:44:56,124.7,178.0
27-02-2019 12:45:22,124.75,5964.0
27-02-2019 12:45:28,124.8,80.0
27-02-2019 12:45:28,124.8,2412.0
27-02-2019 12:45:40,124.75,320.0
27-02-2019 12:45:40,124.9,491.0
27-02-2019 12:45:40,124.9,9.0
27-02-2019 12:45:47,124.9,509.0
27-02-2019 12:45:58,125.0,3000.0
27-02-2019 12:46:00,124.9,100.0
27-02-2019 12:46:16,125.0,500.0
27-02-2019 12:46:20,125.0,9500.0
27-02-2019 12:46:40,125.0,200.0
27-02-2019 12:46:56,125.25,125.0
27-02-2019 12:47:13,125.0,1000.0
27-02-2019 12:47:15,125.25,1.0
27-02-2019 12:48:40,125.1,5000.0
27-02-2019 12:49:42,125.1,2000.0
27-02-2019 12:49:54,125.1,1039.0
27-02-2019 12:49:56,125.1,1961.0
27-02-2019 12:50:23,125.1,1000.0
27-02-2019 12:50:53,125.25,5000.0
27-02-2019 12:51:12,125.1,231.0
27-02-2019 12:51:12,125.1,39.0
27-02-2019 12:51:14,125.1,231.0
27-02-2019 12:52:12,125.25,200.0
27-02-2019 12:52:15,125.0,1000.0
27-02-2019 12:52:15,125.0,100.0
27-02-2019 12:52:29,125.0,1000.0
27-02-2019 12:52:38,124.9,157.0
27-02-2019 12:52:38,124.9,13.0
27-02-2019 12:52:38,125.0,100.0
27-02-2019 12:54:27,125.0,845.0
27-02-2019 12:54:27,125.0,15.0
27-02-2019 12:55:07,125.2,200.0
27-02-2019 12:55:58,125.2,100.0
27-02-2019 12:56:12,125.25,245.0
27-02-2019 12:56:30,125.25,150.0
27-02-2019 12:56:48,125.25,1000.0
27-02-2019 12:57:46,125.25,500.0
27-02-2019 12:58:12,125.25,1500.0
27-02-2019 12:58:13,125.25,5.0
27-02-2019 12:58:21,125.25,500.0
27-02-2019 12:58:29,125.25,880.0
27-02-2019 12:58:36,125.25,480.0
27-02-2019 12:58:36,125.25,20.0
27-02-2019 12:58:49,125.25,1000.0
27-02-2019 12:59:25,125.25,200.0
27-02-2019 12:59:33,125.25,4000.0
27-02-2019 12:59:51,125.25,54.0
27-02-2019 12:59:51,125.25,946.0
27-02-2019 12:59:51,125.25,60.0
27-02-2019 13:00:08,125.25,30.0
27-02-2019 13:00:32,125.3,9.0
27-02-2019 13:00:51,125.3,2000.0
27-02-2019 13:00:51,125.3,500.0
27-02-2019 13:01:22,125.3,2888.0
27-02-2019 13:01:31,125.25,19.0
27-02-2019 13:01:31,125.25,399.0
27-02-2019 13:01:31,125.25,470.0
27-02-2019 13:01:31,125.3,112.0
27-02-2019 13:01:46,125.3,500.0
27-02-2019 13:01:52,125.25,16.0
27-02-2019 13:01:57,125.2,35.0
27-02-2019 13:01:57,125.2,10.0
27-02-2019 13:01:57,125.2,437.0
27-02-2019 13:01:57,125.2,20.0
27-02-2019 13:02:05,125.15,35.0
27-02-2019 13:02:05,125.15,500.0
27-02-2019 13:02:08,125.1,300.0
27-02-2019 13:02:10,125.15,500.0
27-02-2019 13:02:13,125.05,35.0
27-02-2019 13:02:13,125.05,300.0
27-02-2019 13:02:13,125.05,159.0
27-02-2019 13:02:14,125.05,6.0
27-02-2019 13:02:24,125.2,29.0
27-02-2019 13:02:30,125.0,536.0
27-02-2019 13:02:30,125.0,87.0
27-02-2019 13:02:30,125.0,2000.0
27-02-2019 13:02:30,125.0,36.0
27-02-2019 13:02:30,125.05,500.0
27-02-2019 13:02:35,125.0,3000.0
27-02-2019 13:02:35,125.0,36.0
27-02-2019 13:02:35,125.0,464.0
27-02-2019 13:02:44,125.0,500.0
27-02-2019 13:02:48,124.9,36.0
27-02-2019 13:02:48,124.9,60.0
27-02-2019 13:02:48,124.9,100.0
27-02-2019 13:02:48,124.9,100.0
27-02-2019 13:02:48,124.9,1000.0
27-02-2019 13:02:50,124.8,100.0
27-02-2019 13:02:50,124.8,120.0
27-02-2019 13:02:51,124.8,36.0
27-02-2019 13:02:56,124.9,250.0
27-02-2019 13:03:08,124.9,117.0
27-02-2019 13:03:11,124.9,883.0
27-02-2019 13:03:13,124.75,2000.0
27-02-2019 13:03:13,124.75,500.0
27-02-2019 13:03:14,125.0,3.0
27-02-2019 13:03:15,124.7,100.0
27-02-2019 13:03:15,124.7,36.0
27-02-2019 13:03:15,124.7,120.0
27-02-2019 13:03:16,124.7,100.0
27-02-2019 13:03:21,124.7,36.0
27-02-2019 13:03:33,124.7,500.0
27-02-2019 13:03:36,124.65,7.0
27-02-2019 13:03:54,124.9,280.0
27-02-2019 13:03:54,124.9,280.0
27-02-2019 13:04:57,124.75,684.0
27-02-2019 13:05:07,124.9,15000.0
27-02-2019 13:05:12,124.8,850.0
27-02-2019 13:05:12,124.8,200.0
27-02-2019 13:05:56,125.0,160.0
27-02-2019 13:06:11,125.0,123.0
27-02-2019 13:06:14,125.0,300.0
27-02-2019 13:06:17,125.0,1586.0
27-02-2019 13:06:17,125.0,414.0
27-02-2019 13:06:40,125.0,200.0
27-02-2019 13:07:08,125.0,1000.0
27-02-2019 13:07:09,125.0,500.0
27-02-2019 13:07:14,124.9,124.0
27-02-2019 13:07:15,125.0,50.0
27-02-2019 13:07:16,125.0,10.0
27-02-2019 13:07:16,125.0,24.0
27-02-2019 13:07:16,125.0,25.0
27-02-2019 13:07:16,125.0,1307.0
27-02-2019 13:08:09,125.0,2500.0
27-02-2019 13:08:09,125.0,50.0
27-02-2019 13:08:09,125.0,2000.0
27-02-2019 13:08:09,125.0,134.0
27-02-2019 13:08:19,124.9,36.0
27-02-2019 13:08:19,124.9,4876.0
27-02-2019 13:08:25,124.8,36.0
27-02-2019 13:08:25,124.8,100.0
27-02-2019 13:08:28,124.75,1316.0
27-02-2019 13:08:33,125.0,300.0
27-02-2019 13:08:45,124.75,1316.0
27-02-2019 13:08:47,125.25,10.0
27-02-2019 13:08:47,124.9,90.0
27-02-2019 13:08:47,124.75,1684.0
27-02-2019 13:08:48,124.75,212.0
27-02-2019 13:09:02,124.75,10.0
27-02-2019 13:09:06,124.75,1200.0
27-02-2019 13:09:07,124.75,262.0
27-02-2019 13:09:21,124.75,12.0
27-02-2019 13:09:27,124.7,1000.0
27-02-2019 13:09:27,124.7,2000.0
27-02-2019 13:09:28,124.7,3000.0
27-02-2019 13:09:29,124.7,3000.0
27-02-2019 13:09:30,124.7,3000.0
27-02-2019 13:09:33,124.7,36.0
27-02-2019 13:09:49,124.7,1000.0
27-02-2019 13:09:52,124.7,1000.0
27-02-2019 13:09:55,124.7,2036.0
27-02-2019 13:09:55,124.7,964.0
27-02-2019 13:10:02,124.7,3000.0
27-02-2019 13:10:02,124.7,964.0
27-02-2019 13:10:18,124.75,8684.0
27-02-2019 13:10:18,124.75,1684.0
27-02-2019 13:10:18,124.75,1672.0
27-02-2019 13:11:03,125.0,8.0
27-02-2019 13:11:11,124.75,35.0
27-02-2019 13:11:33,125.0,723.0
27-02-2019 13:11:33,125.0,277.0
27-02-2019 13:11:44,125.0,1000.0
27-02-2019 13:12:09,125.0,1000.0
27-02-2019 13:12:41,125.0,277.0
27-02-2019 13:12:43,125.0,1723.0
27-02-2019 13:12:46,124.75,125.0
